id,name,city_id:id,postal_code_id:id,active
neighborhood_1,CARIBE,state_co_1108,postal_687519,True
neighborhood_2,IRLANDA,state_co_1108,postal_687519,True
neighborhood_3,PUERTO LIMÓN,state_co_1108,postal_687519,True
neighborhood_4,VILLA EVA,state_co_1108,postal_687519,True
neighborhood_5,BOCAS,state_co_1108,postal_687519,True
neighborhood_6,6 DE ENERO,state_co_1133,postal_707030,True
neighborhood_7,CALLE NUEVA,state_co_1133,postal_707030,True
neighborhood_8,VILLA MARÍA,state_co_1133,postal_707030,True
neighborhood_9,COMPAÑIA ABAJO,state_co_300,postal_054018,True
neighborhood_10,EL CANELO,state_co_300,postal_054018,True
neighborhood_11,EL CARMELO,state_co_300,postal_054018,True
neighborhood_12,LA CABAÑA,state_co_300,postal_054018,True
neighborhood_13,LA PEÑA,state_co_300,postal_054018,True
neighborhood_14,PIEDRA GORDA,state_co_300,postal_054018,True
neighborhood_15,SALTO ARRIBA,state_co_300,postal_054018,True
neighborhood_16,CASA BLANCA,state_co_869,postal_474048,True
neighborhood_17,SAN JOSE DE PREVENSION,state_co_869,postal_474048,True
neighborhood_18,CUNE,state_co_726,postal_253427,True
neighborhood_19,GALETA,state_co_726,postal_253427,True
neighborhood_20,HATO,state_co_726,postal_253427,True
neighborhood_21,LA ESPERANZA,state_co_726,postal_253427,True
neighborhood_22,LA FLORIDA,state_co_726,postal_253427,True
neighborhood_23,LA UNION,state_co_726,postal_253427,True
neighborhood_24,NACEDEROS,state_co_726,postal_253427,True
neighborhood_25,SALITRE BLANCO,state_co_726,postal_253427,True
neighborhood_26,SALITRE NEGRO,state_co_726,postal_253427,True
neighborhood_27,ALTO DE LETRAS,state_co_202,postal_055030,True
neighborhood_28,CABECERA MUNICIPAL,state_co_489,postal_151007,True
neighborhood_29,CAÑABRAVO,state_co_489,postal_151007,True
neighborhood_30,CENTRO,state_co_489,postal_151007,True
neighborhood_31,EL ESPINAL,state_co_489,postal_151007,True
neighborhood_32,LA CHORRERA,state_co_489,postal_151007,True
neighborhood_33,LLANO GRANDE,state_co_489,postal_151007,True
neighborhood_34,LLANOGRANDE,state_co_489,postal_151007,True
neighborhood_35,ANGOLETA,state_co_912,postal_504068,True
neighborhood_36,ARGENTINA,state_co_912,postal_504068,True
neighborhood_37,BAJO VERGEL,state_co_912,postal_504068,True
neighborhood_38,BRISAS DEL GUEJAR,state_co_912,postal_504068,True
neighborhood_39,CACHICAMO,state_co_912,postal_504068,True
neighborhood_40,CHARCON,state_co_912,postal_504068,True
neighborhood_41,PUERTO NUEVO,state_co_912,postal_504068,True
neighborhood_42,BUENAVISTA,state_co_1182,postal_734007,True
neighborhood_43,CALCUTA,state_co_1182,postal_734007,True
neighborhood_44,CUALAMANÁ,state_co_1182,postal_734007,True
neighborhood_45,EL ÁGUILA,state_co_1182,postal_734007,True
neighborhood_46,EL ÁGUILA BAJA,state_co_1182,postal_734007,True
neighborhood_47,EL FLORAL,state_co_1182,postal_734007,True
neighborhood_48,INALÍ,state_co_1182,postal_734007,True
neighborhood_49,LA PRIMAVERA,state_co_1182,postal_734007,True
neighborhood_50,CABECERA MUNICIPAL,state_co_246,postal_051437,True
neighborhood_51,CUCURUCHO,state_co_246,postal_051437,True
neighborhood_52,EL BOTÓN,state_co_246,postal_051437,True
neighborhood_53,EL PEÑOL,state_co_246,postal_051437,True
neighborhood_54,EL PROGRESO,state_co_246,postal_051437,True
neighborhood_55,EMBALSE RÍO GRANDE,state_co_246,postal_051437,True
neighborhood_56,LA MUÑOZ,state_co_246,postal_051437,True
neighborhood_57,LA PLANTA,state_co_246,postal_051437,True
neighborhood_58,LAS BRISAS,state_co_246,postal_051437,True
neighborhood_59,LOS SALADOS,state_co_246,postal_051437,True
neighborhood_60,OROBAJO RÍO GRANDE,state_co_246,postal_051437,True
neighborhood_61,PÍO XII,state_co_246,postal_051437,True
neighborhood_62,QUEBRADA DEL MEDIO,state_co_246,postal_051437,True
neighborhood_63,RÍO CHICO,state_co_246,postal_051437,True
neighborhood_64,RÍO GRANDE,state_co_246,postal_051437,True
neighborhood_65,RIOCHICO,state_co_246,postal_051437,True
neighborhood_66,TESORERO,state_co_246,postal_051437,True
neighborhood_67,VERBENAL,state_co_246,postal_051437,True
neighborhood_68,ALTAMIRA,state_co_569,postal_191077,True
neighborhood_69,CAMPO ALEGRE,state_co_569,postal_191077,True
neighborhood_70,CARPINTERO,state_co_569,postal_191077,True
neighborhood_71,DOMINGA ALTA,state_co_569,postal_191077,True
neighborhood_72,EL ARRAYÁN,state_co_569,postal_191077,True
neighborhood_73,EL CHOCHO,state_co_569,postal_191077,True
neighborhood_74,EL POBLADO,state_co_569,postal_191077,True
neighborhood_75,EL SOCORRO,state_co_569,postal_191077,True
neighborhood_76,GUADUALITO,state_co_569,postal_191077,True
neighborhood_77,GUATABA,state_co_569,postal_191077,True
neighborhood_78,HUELLAS,state_co_569,postal_191077,True
neighborhood_79,LA BUITRERA,state_co_569,postal_191077,True
neighborhood_80,LA ESTRELLA,state_co_569,postal_191077,True
neighborhood_81,LA GUINEA,state_co_569,postal_191077,True
neighborhood_82,LA PALMA,state_co_569,postal_191077,True
neighborhood_83,LA PILA,state_co_569,postal_191077,True
neighborhood_84,LA PLACA,state_co_569,postal_191077,True
neighborhood_85,LOMA GRUESA,state_co_569,postal_191077,True
neighborhood_86,LOMA PELADA,state_co_569,postal_191077,True
neighborhood_87,LOS CHORROS,state_co_569,postal_191077,True
neighborhood_88,LOS,state_co_569,postal_191077,True
neighborhood_89,BRASILIA,state_co_905,postal_503008,True
neighborhood_90,CAMPO ALEGRE,state_co_905,postal_503008,True
neighborhood_91,CANO RAYADO,state_co_905,postal_503008,True
neighborhood_92,CARIBE,state_co_905,postal_503008,True
neighborhood_93,CHARCO 16,state_co_905,postal_503008,True
neighborhood_94,FUNDADORES,state_co_905,postal_503008,True
neighborhood_95,PRIMAVERA,state_co_905,postal_503008,True
neighborhood_96,BARRIO CRISTÓBAL,state_co_201,postal_050032,True
neighborhood_97,BELENCITO,state_co_201,postal_050032,True
neighborhood_98,CAMPO ALEGRE,state_co_201,postal_050032,True
neighborhood_99,EL DANUBIO,state_co_201,postal_050032,True
neighborhood_100,LA AMÉRICA,state_co_201,postal_050032,True
neighborhood_101,LA CASTELLANA,state_co_201,postal_050032,True
neighborhood_102,LA FLORESTA,state_co_201,postal_050032,True
neighborhood_103,LAS MERCEDES,state_co_201,postal_050032,True
neighborhood_104,NUEVA VILLA DEL ABURRÁ,state_co_201,postal_050032,True
neighborhood_105,SANTA MÓNICA,state_co_201,postal_050032,True
neighborhood_106,SANTA TERESITA,state_co_201,postal_050032,True
neighborhood_107,SIMÓN BOLÍVAR,state_co_201,postal_050032,True
neighborhood_108,ALTO DE LA ALDEA,state_co_229,postal_057067,True
neighborhood_109,CARACOLAL,state_co_229,postal_057067,True
neighborhood_110,CESTILLAL,state_co_229,postal_057067,True
neighborhood_111,CHUPADERO,state_co_229,postal_057067,True
neighborhood_112,CUMBARRÁ,state_co_229,postal_057067,True
neighborhood_113,EL SOCORRO,state_co_229,postal_057067,True
neighborhood_114,LA AGUADA,state_co_229,postal_057067,True
neighborhood_115,LA CURVA,state_co_229,postal_057067,True
neighborhood_116,LA LOMA,state_co_229,postal_057067,True
neighborhood_117,SAN LUIS DEL CAFÉ,state_co_229,postal_057067,True
neighborhood_118,SAN MIGUEL,state_co_229,postal_057067,True
neighborhood_119,SAN PASCUAL,state_co_229,postal_057067,True
neighborhood_120,SANTO CRISTO,state_co_229,postal_057067,True
neighborhood_121,UVITAL,state_co_229,postal_057067,True
neighborhood_122,BEJIGA,state_co_649,postal_231520,True
neighborhood_123,CALLE CENTRAL,state_co_649,postal_231520,True
neighborhood_124,CAMPANO,state_co_649,postal_231520,True
neighborhood_125,CARDALES,state_co_649,postal_231520,True
neighborhood_126,CERVELLA,state_co_649,postal_231520,True
neighborhood_127,EL PANTEÓN,state_co_649,postal_231520,True
neighborhood_128,LA ESPERANZA,state_co_649,postal_231520,True
neighborhood_129,LAS FLORES,state_co_649,postal_231520,True
neighborhood_130,MINUTO DE DIOS,state_co_649,postal_231520,True
neighborhood_131,MIRAMAR,state_co_649,postal_231520,True
neighborhood_132,NUEVA ESPERANZA,state_co_649,postal_231520,True
neighborhood_133,NUEVE DE JUNIO,state_co_649,postal_231520,True
neighborhood_134,OBRERO,state_co_649,postal_231520,True
neighborhood_135,PARAÍSO,state_co_649,postal_231520,True
neighborhood_136,PATA DE VACA,state_co_649,postal_231520,True
neighborhood_137,PETARE,state_co_649,postal_231520,True
neighborhood_138,POLO NORTE,state_co_649,postal_231520,True
neighborhood_139,SAGRADO CORAZÓN,state_co_649,postal_231520,True
neighborhood_140,SIERRA MORENA,state_co_649,postal_231520,True
neighborhood_141,BIJAITO,state_co_649,postal_231520,True
neighborhood_142,AGUADAS,state_co_817,postal_418049,True
neighborhood_143,ALTO JUNIN,state_co_817,postal_418049,True
neighborhood_144,BAJO JUNIN,state_co_817,postal_418049,True
neighborhood_145,BETANIA,state_co_817,postal_418049,True
neighborhood_146,CAPILLAS,state_co_817,postal_418049,True
neighborhood_147,DIAMANTE,state_co_817,postal_418049,True
neighborhood_148,GRANADA,state_co_817,postal_418049,True
neighborhood_149,GUACAS,state_co_817,postal_418049,True
neighborhood_150,IDOLOS,state_co_817,postal_418049,True
neighborhood_151,MARBELLA,state_co_817,postal_418049,True
neighborhood_152,OBANDO,state_co_817,postal_418049,True
neighborhood_153,PALMAR,state_co_817,postal_418049,True
neighborhood_154,PALMEIRAS,state_co_817,postal_418049,True
neighborhood_155,PEÑAS BLANCAS,state_co_817,postal_418049,True
neighborhood_156,PLATANARES,state_co_817,postal_418049,True
neighborhood_157,PORVENIR,state_co_817,postal_418049,True
neighborhood_158,RODDRIGO LARA,state_co_817,postal_418049,True
neighborhood_159,SALEM,state_co_817,postal_418049,True
neighborhood_160,TIGRE,state_co_817,postal_418049,True
neighborhood_161,ALTO IRACA,state_co_894,postal_504027,True
neighborhood_162,DE BOLÍVAR,state_co_894,postal_504027,True
neighborhood_163,BAJO BUENA VISTA,state_co_804,postal_414040,True
neighborhood_164,CABECERA MUNICIPAL,state_co_804,postal_414040,True
neighborhood_165,LA GALDA,state_co_804,postal_414040,True
neighborhood_166,ACEVEDO TEJADA,state_co_349,postal_111321,True
neighborhood_167,CAMPO EUCARÍSTICO,state_co_349,postal_111321,True
neighborhood_168,CAMPÍN OCCIDENTAL,state_co_349,postal_111321,True
neighborhood_169,CENTRO ADMINISTRATIVO OCC,state_co_349,postal_111321,True
neighborhood_170,CENTRO NARIÑO,state_co_349,postal_111321,True
neighborhood_171,CIUDAD SALITRE NOR,state_co_349,postal_111321,True
neighborhood_172,ORIENTAL,state_co_349,postal_111321,True
neighborhood_173,CIUDAD SALITRE SUR,state_co_349,postal_111321,True
neighborhood_174,CIUDAD UNIVERSITARIA,state_co_349,postal_111321,True
neighborhood_175,EL RECUERDO,state_co_349,postal_111321,True
neighborhood_176,EL SALITRE,state_co_349,postal_111321,True
neighborhood_177,GRAN AMÉRICA,state_co_349,postal_111321,True
neighborhood_178,LA ESMERALDA,state_co_349,postal_111321,True
neighborhood_179,NICOLÁS DE FEDERMAN,state_co_349,postal_111321,True
neighborhood_180,PABLO,state_co_349,postal_111321,True
neighborhood_181,EL LIMON,state_co_1007,postal_547018,True
neighborhood_182,EL OSO,state_co_1007,postal_547018,True
neighborhood_183,EL PANTANO,state_co_1007,postal_547018,True
neighborhood_184,ESTRELLA ALTA,state_co_1007,postal_547018,True
neighborhood_185,ESTRELLA BAJA,state_co_1007,postal_547018,True
neighborhood_186,FARACHE,state_co_1007,postal_547018,True
neighborhood_187,GUARANAO,state_co_1007,postal_547018,True
neighborhood_188,LIMITES,state_co_1007,postal_547018,True
neighborhood_189,LOS ANGELES,state_co_1007,postal_547018,True
neighborhood_190,PIEDRA DE MOLER,state_co_1007,postal_547018,True
neighborhood_191,VIJAGUAL,state_co_1007,postal_547018,True
neighborhood_192,BELLAVISTA,state_co_1156,postal_730002,True
neighborhood_193,EL TRIUNFO,state_co_1156,postal_730002,True
neighborhood_194,LA PEDREGUERA,state_co_1156,postal_730002,True
neighborhood_195,AVENDAÑO,state_co_1072,postal_682548,True
neighborhood_196,AVENDAÑOS,state_co_1072,postal_682548,True
neighborhood_197,CABUYA,state_co_1072,postal_682548,True
neighborhood_198,CAÑADA,state_co_1072,postal_682548,True
neighborhood_199,CENTRO,state_co_1072,postal_682548,True
neighborhood_200,CHAPA,state_co_1072,postal_682548,True
neighborhood_201,EL CARMEN,state_co_1072,postal_682548,True
neighborhood_202,EL HATO,state_co_1072,postal_682548,True
neighborhood_203,LA MESETA,state_co_1072,postal_682548,True
neighborhood_204,MARTINEZ PEÑA,state_co_1072,postal_682548,True
neighborhood_205,PATIOS ALTOS,state_co_1072,postal_682548,True
neighborhood_206,PATIOS BAJOS,state_co_1072,postal_682548,True
neighborhood_207,PIEDRAS BLANCAS,state_co_1072,postal_682548,True
neighborhood_208,RIONEGRO,state_co_1072,postal_682548,True
neighborhood_209,EL ENEAL,state_co_602,postal_200009,True
neighborhood_210,LOS SANJONES,state_co_602,postal_200009,True
neighborhood_211,SAN JERONIMO,state_co_602,postal_200009,True
neighborhood_212,CAÑAVERALES,state_co_1203,postal_760036,True
neighborhood_213,LOS SAMANES,state_co_1203,postal_760036,True
neighborhood_214,CAMINO REAL,state_co_1203,postal_760036,True
neighborhood_215,LOS FUNDADORES,state_co_1203,postal_760036,True
neighborhood_216,DEPARTAMENTAL,state_co_1203,postal_760036,True
neighborhood_217,JORGE ZAWADSKY,state_co_1203,postal_760036,True
neighborhood_218,LA SELVA,state_co_1203,postal_760036,True
neighborhood_219,LAS GRANJAS,state_co_1203,postal_760036,True
neighborhood_220,NUEVA TEQUENDAMA,state_co_1203,postal_760036,True
neighborhood_221,PANAMERICANO,state_co_1203,postal_760036,True
neighborhood_222,PRIMERO DE MAYO,state_co_1203,postal_760036,True
neighborhood_223,SAN JUDAS TADEO I,state_co_1203,postal_760036,True
neighborhood_224,SANTO DOMINGO,state_co_1203,postal_760036,True
neighborhood_225,UNIDAD RESIDENCIAL SANTIAGO DE CALI,state_co_1203,postal_760036,True
neighborhood_226,URBANIZACIÓN MILITAR,state_co_1203,postal_760036,True
neighborhood_227,ALTO DE PAJAS,state_co_717,postal_253627,True
neighborhood_228,BAQUERO,state_co_717,postal_253627,True
neighborhood_229,CABECERA MUNICIPAL,state_co_717,postal_253627,True
neighborhood_230,CALAMO,state_co_717,postal_253627,True
neighborhood_231,CAÑUTAL,state_co_717,postal_253627,True
neighborhood_232,CENTRO,state_co_717,postal_253627,True
neighborhood_233,CHAGUANI,state_co_717,postal_253627,True
neighborhood_234,CHONTE GRANDE,state_co_717,postal_253627,True
neighborhood_235,COCUNCHE,state_co_717,postal_253627,True
neighborhood_236,EL FISCAL,state_co_717,postal_253627,True
neighborhood_237,EL TIGRE,state_co_717,postal_253627,True
neighborhood_238,GUARUMAL,state_co_717,postal_253627,True
neighborhood_239,JAGUAL,state_co_717,postal_253627,True
neighborhood_240,LA FLORIDA,state_co_717,postal_253627,True
neighborhood_241,LA MONTAÑA,state_co_717,postal_253627,True
neighborhood_242,LAS MERCEDES,state_co_717,postal_253627,True
neighborhood_243,LAUTA,state_co_717,postal_253627,True
neighborhood_244,LOMA LARGA,state_co_717,postal_253627,True
neighborhood_245,LOMALARGA,state_co_717,postal_253627,True
neighborhood_246,NARANJAL,state_co_717,postal_253627,True
neighborhood_247,RESG,state_co_717,postal_253627,True
neighborhood_248,1 DE ENERO,state_co_327,postal_082020,True
neighborhood_249,CALDAS,state_co_327,postal_082020,True
neighborhood_250,EL PORVENIR,state_co_327,postal_082020,True
neighborhood_251,ESPAÑA,state_co_327,postal_082020,True
neighborhood_252,GÓNGORA,state_co_327,postal_082020,True
neighborhood_253,GUAYABAL,state_co_327,postal_082020,True
neighborhood_254,LA CANDELARIA,state_co_327,postal_082020,True
neighborhood_255,LA ESPERANZA,state_co_327,postal_082020,True
neighborhood_256,LAS AMÉRICAS,state_co_327,postal_082020,True
neighborhood_257,LAS MARGARITAS,state_co_327,postal_082020,True
neighborhood_258,LOMA FRESCA,state_co_327,postal_082020,True
neighborhood_259,MANZANARES,state_co_327,postal_082020,True
neighborhood_260,ONCE DE NOVIEMBRE,state_co_327,postal_082020,True
neighborhood_261,PINIQUE,state_co_327,postal_082020,True
neighborhood_262,PRIMAVERA,state_co_327,postal_082020,True
neighborhood_263,SAN CAYETANO,state_co_327,postal_082020,True
neighborhood_264,SAN JOSÉ,state_co_327,postal_082020,True
neighborhood_265,SANTA HELENA,state_co_327,postal_082020,True
neighborhood_266,TOPACIO,state_co_327,postal_082020,True
neighborhood_267,VEINTE DE JULIO,state_co_327,postal_082020,True
neighborhood_268,VILLA AN,state_co_327,postal_082020,True
neighborhood_269,CABECERA MUNICIPAL,state_co_886,postal_501001,True
neighborhood_270,CAIMAN ALTO,state_co_886,postal_501001,True
neighborhood_271,LAS MORAS,state_co_886,postal_501001,True
neighborhood_272,ZONA URBANA,state_co_886,postal_501001,True
neighborhood_273,BOLOMBOLO,state_co_240,postal_056417,True
neighborhood_274,BURGOS,state_co_240,postal_056417,True
neighborhood_275,CABECERA MUNICIPAL,state_co_240,postal_056417,True
neighborhood_276,CAUNZAL,state_co_240,postal_056417,True
neighborhood_277,EL CASCAJO,state_co_240,postal_056417,True
neighborhood_278,EL CHOCHO,state_co_240,postal_056417,True
neighborhood_279,EL CONCILIO,state_co_240,postal_056417,True
neighborhood_280,EL GOLPE,state_co_240,postal_056417,True
neighborhood_281,EL LEÓN,state_co_240,postal_056417,True
neighborhood_282,EL SOCORRO,state_co_240,postal_056417,True
neighborhood_283,HIGUERÓN,state_co_240,postal_056417,True
neighborhood_284,LA BOTIJA,state_co_240,postal_056417,True
neighborhood_285,LA COMIA,state_co_240,postal_056417,True
neighborhood_286,LA COSTA,state_co_240,postal_056417,True
neighborhood_287,LA CRISTALINA,state_co_240,postal_056417,True
neighborhood_288,LA FOTUTA,state_co_240,postal_056417,True
neighborhood_289,LA PADILLA,state_co_240,postal_056417,True
neighborhood_290,LA RAYA,state_co_240,postal_056417,True
neighborhood_291,LA SELVA,state_co_240,postal_056417,True
neighborhood_292,LA SUCIA,state_co_240,postal_056417,True
neighborhood_293,LA SUCRE,state_co_240,postal_056417,True
neighborhood_294,LA,state_co_240,postal_056417,True
neighborhood_295,ALBERTO YEPES,state_co_802,postal_410003,True
neighborhood_296,ANTONIO NARIÑO,state_co_802,postal_410003,True
neighborhood_297,CAMINO REAL,state_co_802,postal_410003,True
neighborhood_298,CAMPO REAL,state_co_802,postal_410003,True
neighborhood_299,CIUDAD SALITRE,state_co_802,postal_410003,True
neighborhood_300,CIUDADELA ANTONIO BARAYA,state_co_802,postal_410003,True
neighborhood_301,EL OASIS,state_co_802,postal_410003,True
neighborhood_302,EL PEDREGAL,state_co_802,postal_410003,True
neighborhood_303,EL TRIUNFO,state_co_802,postal_410003,True
neighborhood_304,ENRIQUE OLAYA HERRERA,state_co_802,postal_410003,True
neighborhood_305,GRANJA SAN BERNARDO,state_co_802,postal_410003,True
neighborhood_306,KATAKANDRU,state_co_802,postal_410003,True
neighborhood_307,LA AMISTAD,state_co_802,postal_410003,True
neighborhood_308,LA PALMA II ETAPA,state_co_802,postal_410003,True
neighborhood_309,LA PRADERA,state_co_802,postal_410003,True
neighborhood_310,LA RIOJA,state_co_802,postal_410003,True
neighborhood_311,LA VICTORIA,state_co_802,postal_410003,True
neighborhood_312,CACERES,state_co_468,postal_155218,True
neighborhood_313,EL MORRO,state_co_468,postal_155218,True
neighborhood_314,LA PIZARRA,state_co_468,postal_155218,True
neighborhood_315,BOQUERON,state_co_295,postal_054438,True
neighborhood_316,CABECERA MUNICIPAL,state_co_295,postal_054438,True
neighborhood_317,COMEJENES,state_co_295,postal_054438,True
neighborhood_318,CUBA,state_co_295,postal_054438,True
neighborhood_319,EL CRUCE,state_co_295,postal_054438,True
neighborhood_320,EL JORDÁN,state_co_295,postal_054438,True
neighborhood_321,EL OLIVO,state_co_295,postal_054438,True
neighborhood_322,EL PESCADO,state_co_295,postal_054438,True
neighborhood_323,EL POPAL,state_co_295,postal_054438,True
neighborhood_324,EL SILENCIO,state_co_295,postal_054438,True
neighborhood_325,EL SOCORRO,state_co_295,postal_054438,True
neighborhood_326,EL TAGUAL,state_co_295,postal_054438,True
neighborhood_327,EL TRICUA,state_co_295,postal_054438,True
neighborhood_328,LA AURORA,state_co_295,postal_054438,True
neighborhood_329,LA GARRUCHA,state_co_295,postal_054438,True
neighborhood_330,LA HABANA,state_co_295,postal_054438,True
neighborhood_331,LA INDIA,state_co_295,postal_054438,True
neighborhood_332,LA LORA,state_co_295,postal_054438,True
neighborhood_333,LA PALMERA,state_co_295,postal_054438,True
neighborhood_334,LA TEBAIDA,state_co_295,postal_054438,True
neighborhood_335,MANIZALES,state_co_295,postal_054438,True
neighborhood_336,BELLO HORIZONTE,state_co_1270,postal_855030,True
neighborhood_337,BOSQUE,state_co_1270,postal_855030,True
neighborhood_338,BRISAS DEL AGUA CLARA,state_co_1270,postal_855030,True
neighborhood_339,BRISAS DEL UPÍA,state_co_1270,postal_855030,True
neighborhood_340,BRISAS DEL UPÍA 2,state_co_1270,postal_855030,True
neighborhood_341,CENTRO,state_co_1270,postal_855030,True
neighborhood_342,FUNDADORES,state_co_1270,postal_855030,True
neighborhood_343,MORICHAL,state_co_1270,postal_855030,True
neighborhood_344,PANORAMA,state_co_1270,postal_855030,True
neighborhood_345,PARAÍSO,state_co_1270,postal_855030,True
neighborhood_346,PROGRESO,state_co_1270,postal_855030,True
neighborhood_347,VILLA CLARA,state_co_1270,postal_855030,True
neighborhood_348,VILLALUZ,state_co_1270,postal_855030,True
neighborhood_349,CARACOLI,state_co_1270,postal_855030,True
neighborhood_350,LA COLMENA,state_co_1270,postal_855030,True
neighborhood_351,LA LIBERTAD,state_co_1270,postal_855030,True
neighborhood_352,BALCONES,state_co_999,postal_545077,True
neighborhood_353,CABECERA MUNICIPAL,state_co_999,postal_545077,True
neighborhood_354,CAMPORICO,state_co_999,postal_545077,True
neighborhood_355,CARMEN,state_co_999,postal_545077,True
neighborhood_356,CORAZONES,state_co_999,postal_545077,True
neighborhood_357,EL SILICIO,state_co_999,postal_545077,True
neighborhood_358,FÁTIMA,state_co_999,postal_545077,True
neighborhood_359,FILO SECO,state_co_999,postal_545077,True
neighborhood_360,HELECHAL,state_co_999,postal_545077,True
neighborhood_361,LA ALIANZA,state_co_999,postal_545077,True
neighborhood_362,LA ARMENIA,state_co_999,postal_545077,True
neighborhood_363,LA MIEL,state_co_999,postal_545077,True
neighborhood_364,LA PAJULIA,state_co_999,postal_545077,True
neighborhood_365,LA PRIMAVERA,state_co_999,postal_545077,True
neighborhood_366,LAS BRISAS,state_co_999,postal_545077,True
neighborhood_367,LAS MERCEDES,state_co_999,postal_545077,True
neighborhood_368,LOS PINOS,state_co_999,postal_545077,True
neighborhood_369,MOYITAS,state_co_999,postal_545077,True
neighborhood_370,PÍO XII,state_co_999,postal_545077,True
neighborhood_371,SAN ANTONIO,state_co_999,postal_545077,True
neighborhood_372,SAN ISID,state_co_999,postal_545077,True
neighborhood_373,CABECERA MUNICIPAL,state_co_1064,postal_683531,True
neighborhood_374,SALITRE,state_co_1064,postal_683531,True
neighborhood_375,12 DE OCTUBRE,state_co_1146,postal_705070,True
neighborhood_376,7 DE AGOSTO,state_co_1146,postal_705070,True
neighborhood_377,9 DE MARZO,state_co_1146,postal_705070,True
neighborhood_378,BALCONES DEL RÍO,state_co_1146,postal_705070,True
neighborhood_379,BARRANQUILLITA,state_co_1146,postal_705070,True
neighborhood_380,EL CAMPANO,state_co_1146,postal_705070,True
neighborhood_381,EL CARMEN,state_co_1146,postal_705070,True
neighborhood_382,FÁTIMA,state_co_1146,postal_705070,True
neighborhood_383,GUSTAVO DAJER,state_co_1146,postal_705070,True
neighborhood_384,LA BALSA,state_co_1146,postal_705070,True
neighborhood_385,LA PALMA,state_co_1146,postal_705070,True
neighborhood_386,LAS COLINAS,state_co_1146,postal_705070,True
neighborhood_387,LAS FLORES,state_co_1146,postal_705070,True
neighborhood_388,LAS MERCEDES,state_co_1146,postal_705070,True
neighborhood_389,MILLÁN VARGAS,state_co_1146,postal_705070,True
neighborhood_390,PERA ALONSO,state_co_1146,postal_705070,True
neighborhood_391,SAMPUMAS,state_co_1146,postal_705070,True
neighborhood_392,SAN JOSÉ,state_co_1146,postal_705070,True
neighborhood_393,SAN JUAN DE DIOS,state_co_1146,postal_705070,True
neighborhood_394,SANTA MART,state_co_1146,postal_705070,True
neighborhood_395,EL SOCORRO,state_co_251,postal_051037,True
neighborhood_396,EL TIGRE,state_co_251,postal_051037,True
neighborhood_397,LA MATA,state_co_251,postal_051037,True
neighborhood_398,LA MATICA,state_co_251,postal_051037,True
neighborhood_399,LOMA DE LOS OCHOA,state_co_251,postal_051037,True
neighborhood_400,MERCEDES ABREGO,state_co_251,postal_051037,True
neighborhood_401,POTRERITO,state_co_251,postal_051037,True
neighborhood_402,ALTO ERAZO,state_co_1033,postal_661007,True
neighborhood_403,EL NUDO,state_co_1033,postal_661007,True
neighborhood_404,EL SINAI,state_co_1033,postal_661007,True
neighborhood_405,EL TOBANITO,state_co_1033,postal_661007,True
neighborhood_406,ESTANQUILLO,state_co_1033,postal_661007,True
neighborhood_407,LA ARGENTINA,state_co_1033,postal_661007,True
neighborhood_408,LA CIMA,state_co_1033,postal_661007,True
neighborhood_409,LA ESPERANZA,state_co_1033,postal_661007,True
neighborhood_410,LA FRÍA,state_co_1033,postal_661007,True
neighborhood_411,LA PALMA,state_co_1033,postal_661007,True
neighborhood_412,LA UNIÓN,state_co_1033,postal_661007,True
neighborhood_413,LLANO GRANDE,state_co_1033,postal_661007,True
neighborhood_414,MINAS DEL SOCORRO,state_co_1033,postal_661007,True
neighborhood_415,NUEVA INDEPENDENCIA,state_co_1033,postal_661007,True
neighborhood_416,PITAL DE COMBIA,state_co_1033,postal_661007,True
neighborhood_417,SANTANA,state_co_1033,postal_661007,True
neighborhood_418,ALCAZAR DE MARAYA,state_co_1029,postal_660004,True
neighborhood_419,ALTOS DE TANAMBI,state_co_1029,postal_660004,True
neighborhood_420,BALCONES VILLA DEL PRADO,state_co_1029,postal_660004,True
neighborhood_421,BARAJAS CENTRAL,state_co_1029,postal_660004,True
neighborhood_422,BARAJAS I,state_co_1029,postal_660004,True
neighborhood_423,BARAJAS II,state_co_1029,postal_660004,True
neighborhood_424,BELALCÁZAR,state_co_1029,postal_660004,True
neighborhood_425,BLOQUES CIUDAD PEREIRA,state_co_1029,postal_660004,True
neighborhood_426,BOSQUE DE LA SALLE,state_co_1029,postal_660004,True
neighborhood_427,BOSTON,state_co_1029,postal_660004,True
neighborhood_428,BRASILIA,state_co_1029,postal_660004,True
neighborhood_429,BRISAS DE LAS AMÉRICAS,state_co_1029,postal_660004,True
neighborhood_430,CACHIPAY,state_co_1029,postal_660004,True
neighborhood_431,CAMINOS DE MARAYA,state_co_1029,postal_660004,True
neighborhood_432,CASAS TULCÁN,state_co_1029,postal_660004,True
neighborhood_433,CENTENARIO,state_co_1029,postal_660004,True
neighborhood_434,NARANJITO,state_co_1029,postal_660004,True
neighborhood_435,13 DE MARZO,state_co_977,postal_540004,True
neighborhood_436,BOCONO,state_co_977,postal_540004,True
neighborhood_437,CAÑA FISTOLO,state_co_977,postal_540004,True
neighborhood_438,EL HIGUERÓN,state_co_977,postal_540004,True
neighborhood_439,HELIÓPOLIS,state_co_977,postal_540004,True
neighborhood_440,LA ALAMEDA,state_co_977,postal_540004,True
